x0,x1,x10,x11,x12,x13,x14,x15,x16,x17,x2,x3,x4,x5,x6,x7,x8,x9,y0,y1,y10,y11,y12,y13,y14,y15,y16,y17,y2,y3,y4,y5,y6,y7,y8,y9
0.49,0.51,,0.56,0.61,,0.48,0.50,,0.54,0.48,0.44,0.45,0.55,0.54,0.51,0.49,0.46,0.23,0.32,,0.64,0.86,,0.22,0.21,,0.22,0.33,0.44,0.34,0.31,0.24,0.14,0.63,0.87
0.50,0.52,,0.57,0.61,,0.49,0.51,,0.54,0.49,0.44,0.46,0.56,0.55,0.52,0.50,0.47,0.23,0.33,,0.64,0.87,,0.22,0.22,,0.23,0.34,0.45,0.33,0.32,0.22,0.14,0.64,0.87
0.50,0.53,,0.58,0.61,,0.49,0.52,,0.55,0.50,0.46,0.47,0.57,0.56,0.52,0.51,0.48,0.23,0.32,,0.64,0.86,,0.22,0.22,,0.23,0.34,0.45,0.36,0.31,0.22,0.15,0.64,0.86
0.51,0.54,,0.60,0.62,,0.50,0.52,,0.56,0.50,0.47,0.48,0.58,0.58,0.54,0.52,0.49,0.23,0.32,,0.63,0.87,,0.22,0.21,,0.23,0.34,0.45,0.35,0.30,0.24,0.17,0.63,0.87
0.52,0.55,,0.61,0.63,,0.51,0.53,,0.56,0.52,0.48,0.48,0.59,0.60,0.55,0.54,0.50,0.23,0.32,,0.61,0.86,,0.22,0.21,,0.22,0.34,0.45,0.34,0.30,0.26,0.18,0.62,0.85
0.53,0.56,,0.62,0.64,,0.52,0.54,,0.57,0.53,0.50,,0.60,0.62,0.55,0.55,0.51,0.23,0.32,,0.61,0.85,,0.22,0.21,,0.21,0.33,0.45,,0.30,0.28,0.19,0.61,0.84
0.53,0.57,,0.62,0.64,,0.52,0.55,,0.58,0.53,0.50,0.50,0.61,0.63,0.57,0.56,0.52,0.23,0.32,,0.60,0.86,,0.21,0.21,,0.21,0.33,0.45,0.38,0.30,0.31,0.22,0.60,0.85
0.54,0.58,,0.62,0.64,,0.53,0.55,,0.59,0.54,0.51,0.50,0.62,0.64,0.58,0.56,0.54,0.23,0.30,,0.58,0.85,,0.21,0.21,,0.20,0.32,0.44,0.35,0.28,0.34,0.24,0.58,0.84
0.55,0.59,,0.63,0.65,,0.54,0.56,,0.59,0.55,0.51,0.52,0.63,0.65,0.59,0.57,0.56,0.22,0.29,,0.59,0.82,,0.21,0.20,,0.20,0.32,0.44,0.34,0.28,0.36,0.25,0.59,0.83
0.56,0.59,,0.63,0.66,,0.55,0.57,0.54,0.60,0.55,0.52,0.53,0.64,0.66,0.59,0.57,0.56,0.19,0.29,,0.60,0.84,,0.17,0.17,0.18,0.18,0.30,0.43,0.30,0.27,0.38,0.25,0.60,0.84
0.55,0.59,,0.62,0.65,,0.54,0.56,,0.59,0.55,0.51,0.51,0.62,0.65,0.58,0.55,0.53,0.21,0.29,,0.61,0.86,,0.20,0.20,,0.19,0.30,0.42,0.36,0.28,0.29,0.19,0.61,0.85
0.54,0.58,,0.62,0.65,,0.53,0.56,,0.59,0.55,0.50,0.50,0.61,0.63,0.56,0.55,0.52,0.21,0.29,,0.61,0.86,,0.20,0.20,,0.19,0.30,0.43,0.34,0.28,0.24,0.17,0.62,0.86
0.53,0.58,,0.61,0.65,,0.53,0.55,,0.59,0.54,,,0.61,0.61,0.54,0.54,0.50,0.21,0.29,,0.61,0.86,,0.20,0.19,,0.21,0.30,,,0.28,0.21,0.15,0.62,0.85
0.52,0.57,,0.60,0.64,,0.52,0.54,,0.58,0.53,0.48,0.49,0.61,0.58,0.51,0.53,0.49,0.22,0.30,,0.61,0.87,,0.21,0.20,,0.21,0.32,0.42,0.30,0.29,0.20,0.13,0.62,0.86
0.51,0.56,,0.59,0.64,,0.51,0.53,,0.57,0.52,0.47,0.48,0.59,0.57,0.51,0.52,0.48,0.22,0.31,,0.62,0.87,,0.21,0.20,,0.21,0.32,0.42,0.30,0.29,0.20,0.12,0.62,0.86
0.50,0.54,,0.57,0.62,,0.50,0.52,,0.56,0.51,0.46,0.47,0.57,0.55,0.50,0.50,0.47,0.22,0.32,,0.62,0.85,,0.21,0.21,,0.22,0.33,0.42,0.32,0.31,0.20,0.12,0.62,0.86
0.49,0.53,,0.56,0.62,,0.49,0.51,,0.54,0.50,0.45,0.46,0.57,0.54,0.49,0.50,0.46,0.23,0.32,,0.62,0.85,,0.22,0.21,,0.22,0.33,0.43,0.31,0.30,0.20,0.12,0.62,0.86
0.49,0.52,,0.54,0.60,,0.48,0.50,,0.54,0.49,0.44,0.45,0.55,0.54,0.53,0.49,0.45,0.23,0.32,,0.62,0.85,,0.22,0.22,,0.23,0.33,0.43,0.31,0.32,0.29,0.24,0.62,0.86
0.48,0.51,,0.54,0.57,,0.47,0.49,,0.52,0.48,0.43,0.44,0.54,0.52,0.48,0.47,0.45,0.23,0.33,,0.64,0.87,,0.22,0.22,,0.23,0.34,0.43,0.30,0.32,0.22,0.14,0.64,0.87
0.47,0.50,,0.53,0.57,,0.46,0.49,,0.52,0.46,0.42,0.43,0.53,0.53,0.51,0.46,0.44,0.23,0.33,,0.64,0.86,,0.22,0.22,,0.23,0.34,0.43,0.30,0.32,0.27,0.23,0.64,0.86
0.46,0.49,,0.52,0.56,,0.45,0.47,,0.50,0.45,0.40,0.42,0.52,0.50,0.46,0.46,0.44,0.24,0.33,,0.64,0.86,,0.23,0.22,,0.23,0.33,0.43,0.32,0.31,0.23,0.17,0.64,0.87
0.45,0.48,,0.52,0.55,,0.44,0.46,,0.49,0.44,0.40,0.41,0.51,0.52,0.46,0.45,0.43,0.24,0.32,,0.64,0.86,,0.24,0.23,,0.24,0.33,0.43,0.31,0.31,0.29,0.19,0.64,0.87
0.44,0.47,,0.51,0.54,,0.44,0.46,,0.49,0.44,0.39,0.41,0.51,0.51,0.47,0.44,0.43,0.24,0.32,,0.63,0.86,,0.22,0.22,,0.23,0.33,0.43,0.31,0.32,0.31,0.23,0.62,0.87
0.44,0.47,,0.51,0.54,,0.44,0.45,,0.48,0.43,0.39,0.40,0.51,0.52,0.47,0.44,0.43,0.23,0.32,,0.62,0.86,,0.22,0.22,,0.22,0.32,0.43,0.31,0.31,0.36,0.26,0.62,0.87
0.45,0.46,,0.51,0.55,0.62,0.44,0.46,,0.49,0.43,0.39,0.41,0.50,0.53,0.48,0.44,0.44,0.23,0.31,,0.61,0.85,0.98,0.21,0.21,,0.22,0.31,0.43,0.29,0.30,0.30,0.23,0.61,0.86
0.45,0.47,,0.51,0.56,,0.44,0.47,,0.50,0.44,0.40,0.41,0.50,0.53,0.49,0.44,0.44,0.23,0.31,,0.61,0.85,,0.22,0.22,,0.22,0.32,0.42,0.29,0.30,0.27,0.21,0.61,0.86
0.45,0.47,,0.51,0.57,,0.44,0.47,,0.50,0.44,0.40,0.42,0.51,0.53,0.49,0.45,0.44,0.23,0.32,,0.61,0.84,,0.21,0.21,,0.22,0.32,0.42,0.29,0.31,0.23,0.18,0.61,0.86
0.46,0.48,,0.52,0.58,,0.45,0.48,,0.50,0.45,0.41,0.42,0.51,0.52,0.49,0.45,0.44,0.23,0.32,,0.62,0.85,,0.22,0.21,,0.22,0.32,0.42,0.30,0.31,0.21,0.15,0.62,0.87
0.47,0.49,,0.53,0.59,,0.46,0.48,,0.51,0.45,0.42,0.43,0.52,0.52,0.50,0.46,0.45,0.23,0.32,,0.61,0.85,,0.22,0.22,,0.22,0.33,0.42,0.30,0.31,0.22,0.15,0.62,0.88
0.47,0.50,,0.54,0.60,,0.46,0.49,,0.52,0.46,0.42,0.44,0.53,0.53,0.50,0.47,0.45,0.23,0.32,,0.63,0.86,,0.22,0.22,,0.23,0.33,0.43,0.31,0.32,0.22,0.13,0.63,0.87
0.48,0.50,,0.55,0.60,,0.47,0.50,,0.53,0.47,0.43,0.44,0.54,0.53,0.50,0.48,0.46,0.23,0.33,,0.63,0.86,,0.22,0.22,,0.23,0.34,0.43,0.30,0.32,0.21,0.12,0.63,0.86
0.49,0.52,,0.56,0.60,,0.48,0.50,,0.54,0.48,0.44,0.45,0.55,0.55,0.51,0.49,0.46,0.23,0.33,,0.64,0.87,,0.22,0.22,,0.23,0.34,0.43,0.32,0.32,0.22,0.14,0.64,0.87
0.50,0.53,,0.57,0.60,,0.49,0.51,,0.54,0.49,0.45,0.46,0.56,0.56,0.52,0.50,0.47,0.24,0.33,,0.65,0.88,,0.22,0.22,,0.23,0.34,0.43,0.32,0.31,0.22,0.15,0.64,0.87
0.50,0.54,,0.58,0.60,,0.50,0.52,,0.55,0.50,0.46,0.48,0.57,0.57,0.53,0.51,0.48,0.24,0.33,,0.65,0.88,,0.23,0.22,,0.23,0.34,0.44,0.33,0.31,0.24,0.17,0.64,0.86
0.51,0.55,,0.60,0.63,,0.50,0.53,,0.56,0.51,0.47,0.48,0.58,0.59,0.54,0.52,0.50,0.24,0.32,,0.64,0.88,,0.23,0.22,,0.23,0.34,0.45,0.33,0.30,0.27,0.18,0.64,0.87
0.52,0.56,,0.61,0.62,,0.51,0.53,,0.56,0.52,0.49,0.49,0.60,0.61,0.54,0.54,0.51,0.24,0.32,,0.62,0.85,,0.23,0.22,,0.23,0.33,0.44,0.35,0.31,0.29,0.20,0.62,0.85
0.53,0.57,,0.62,0.63,,0.52,0.54,,0.57,0.53,0.50,,0.61,0.62,0.55,0.55,0.51,0.24,0.32,,0.61,0.86,,0.23,0.22,,0.23,0.33,0.43,,0.31,0.30,0.21,0.61,0.86
0.54,0.58,,0.62,0.64,,0.53,0.56,,0.59,0.54,0.50,0.50,0.62,0.63,0.58,0.56,0.53,0.23,0.32,,0.60,0.85,,0.22,0.22,,0.21,0.32,0.45,0.36,0.30,0.34,0.25,0.60,0.86
0.55,0.59,,0.62,0.65,,,0.56,,0.59,0.56,0.51,0.51,0.62,0.64,0.57,0.56,0.52,0.22,0.30,,0.61,0.86,,,0.20,,0.20,0.31,0.43,0.32,0.29,0.28,0.21,0.61,0.85
0.54,0.58,,0.62,0.65,,,0.55,,0.58,0.55,0.50,0.50,0.62,0.63,0.56,0.55,0.51,0.22,0.30,,0.61,0.87,,,0.20,,0.20,0.32,0.43,0.35,0.29,0.26,0.19,0.62,0.85
0.53,0.58,,0.61,0.64,,0.53,0.55,,0.59,0.55,,,0.61,0.60,0.53,0.54,0.50,0.22,0.30,,0.61,0.86,,0.21,0.20,,0.22,0.31,,,0.29,0.22,0.16,0.61,0.84
0.53,0.57,,0.60,0.65,,0.52,0.54,,0.58,0.53,0.49,0.49,0.60,0.58,0.51,0.53,0.49,0.23,0.31,,0.62,0.88,,0.22,0.21,,0.22,0.32,0.43,0.31,0.30,0.21,0.15,0.62,0.85
0.52,0.56,,0.58,0.63,,0.51,0.53,,0.56,0.53,0.48,0.48,0.60,0.56,0.50,0.52,0.48,0.23,0.32,,0.62,0.86,,0.22,0.21,,0.22,0.33,0.43,0.30,0.31,0.20,0.14,0.62,0.86
0.51,0.55,,0.56,0.62,,0.51,0.52,,0.56,0.51,0.46,0.48,0.58,0.54,0.50,0.50,0.47,0.23,0.32,,0.62,0.85,,0.22,0.22,,0.22,0.33,0.42,0.30,0.32,0.21,0.13,0.62,0.86
0.50,0.53,,0.56,0.61,,0.49,0.50,,0.54,0.50,0.45,0.47,0.56,0.53,0.49,0.50,0.46,0.24,0.33,,0.62,0.84,,0.24,0.23,,0.23,0.33,0.42,0.30,0.32,0.21,0.14,0.62,0.86
0.49,0.52,,0.54,0.60,,0.48,0.50,,0.53,0.50,0.44,0.46,0.55,0.53,0.49,0.49,0.45,0.24,0.33,,0.64,0.85,,0.23,0.23,,0.24,0.34,0.43,0.30,0.32,0.22,0.15,0.63,0.86
0.48,0.51,,0.54,0.57,,0.47,0.49,,0.52,0.48,0.43,0.44,0.54,0.52,0.48,0.47,0.44,0.24,0.33,,0.64,0.86,,0.23,0.23,,0.24,0.34,0.43,0.31,0.32,0.23,0.15,0.64,0.86
0.47,0.50,,0.53,0.57,,0.46,0.48,,0.51,0.47,0.42,0.44,0.53,0.51,0.47,0.46,0.44,0.24,0.33,,0.64,0.87,,0.23,0.23,,0.24,0.34,0.43,0.31,0.32,0.23,0.16,0.64,0.86
0.46,0.49,,0.52,0.56,,0.45,0.47,,0.50,0.46,0.41,0.43,0.52,0.50,0.46,0.46,0.44,0.25,0.33,,0.64,0.86,,0.25,0.23,,0.24,0.34,0.44,0.32,0.32,0.24,0.18,0.64,0.86
0.46,0.48,,0.52,0.54,,0.45,0.47,,0.50,0.45,0.40,0.42,0.52,0.52,0.48,0.45,0.44,0.26,0.33,,0.63,0.86,,0.24,0.23,,0.24,0.34,0.44,0.32,0.32,0.31,0.23,0.63,0.87
0.45,0.48,,0.51,0.53,,0.44,0.46,,0.49,0.44,0.40,0.42,0.52,0.52,0.48,0.44,0.43,0.25,0.32,,0.62,0.86,,0.24,0.23,,0.24,0.33,0.44,0.30,0.31,0.38,0.27,0.62,0.86
0.45,0.47,,0.51,0.53,,0.44,0.46,,0.49,0.44,0.40,0.41,0.51,0.52,0.48,0.44,0.43,0.24,0.32,,0.62,0.86,,0.22,0.22,,0.23,0.32,0.45,0.34,0.31,0.38,0.28,0.62,0.86
0.44,0.46,,0.51,0.52,,0.44,0.46,,0.48,0.43,0.40,0.41,0.50,0.52,0.48,0.44,0.43,0.24,0.32,,0.62,0.86,,0.22,0.22,,0.23,0.32,0.45,0.32,0.31,0.40,0.30,0.62,0.86
0.44,0.45,,0.50,0.54,,0.43,0.45,,0.48,0.42,0.39,0.40,0.50,0.50,0.46,0.44,0.44,0.24,0.32,,0.62,0.85,,0.22,0.22,,0.23,0.33,0.44,0.32,0.32,0.30,0.22,0.62,0.86
0.44,0.46,,0.51,0.54,,0.43,0.45,,0.48,0.43,0.39,0.40,0.50,0.50,0.44,0.44,0.44,0.24,0.32,,0.61,0.85,,0.23,0.22,,0.23,0.33,0.44,0.31,0.30,0.27,0.20,0.61,0.85
0.44,0.46,,0.51,0.56,,0.43,0.45,,0.49,0.43,0.39,0.41,0.50,0.50,0.44,0.45,0.44,0.23,0.32,,0.61,0.84,,0.23,0.22,,0.24,0.33,0.44,0.32,0.32,0.24,0.18,0.61,0.86
0.44,0.47,,0.52,0.57,,0.44,0.46,,0.49,0.44,0.40,0.41,0.50,0.50,0.45,0.45,0.45,0.24,0.32,,0.61,0.84,,0.23,0.22,,0.23,0.33,0.44,0.33,0.31,0.22,0.16,0.62,0.87
0.44,0.48,,0.53,0.58,,0.44,0.46,,0.50,0.44,0.40,0.41,0.51,0.50,0.45,0.45,0.45,0.24,0.32,,0.62,0.85,,0.23,0.22,,0.23,0.33,0.44,0.32,0.31,0.22,0.15,0.63,0.88
0.45,0.48,,0.53,0.59,0.64,0.44,0.47,,0.50,0.44,0.41,0.42,0.51,0.50,0.45,0.46,0.45,0.24,0.33,,0.62,0.85,0.98,0.23,0.22,,0.23,0.34,0.44,0.33,0.32,0.22,0.14,0.63,0.86
0.46,0.49,,0.54,0.60,,0.45,0.48,,0.50,0.45,0.42,0.42,0.52,0.50,0.46,0.47,0.46,0.24,0.33,,0.62,0.86,,0.23,0.22,,0.23,0.34,0.44,0.32,0.32,0.22,0.14,0.63,0.87
0.47,0.50,,0.55,0.61,,0.46,0.48,,0.51,0.46,0.42,0.43,0.53,0.51,0.47,0.48,0.46,0.24,0.33,,0.64,0.86,,0.23,0.23,,0.24,0.34,0.45,0.33,0.32,0.22,0.15,0.64,0.87
0.48,0.50,,0.56,0.61,,0.47,0.49,,0.52,0.47,0.44,0.44,0.54,0.52,0.47,0.49,0.46,0.24,0.33,,0.64,0.86,,0.23,0.23,,0.24,0.34,0.45,0.33,0.32,0.23,0.16,0.64,0.88
0.49,0.51,,0.56,0.62,,0.48,0.50,,0.53,0.48,0.44,0.45,0.55,0.54,0.49,0.50,0.47,0.24,0.33,,0.65,0.88,,0.23,0.23,,0.24,0.34,0.45,0.34,0.32,0.24,0.18,0.64,0.88
0.49,0.52,,0.57,0.62,,0.48,0.50,,0.54,0.50,0.45,0.46,0.56,0.56,,0.50,0.47,0.25,0.33,,0.64,0.88,,0.24,0.23,,0.24,0.34,0.46,0.34,0.32,0.29,,0.64,0.87
0.50,0.54,,0.59,0.63,,0.50,0.51,,0.55,0.50,0.47,0.48,0.57,0.58,0.51,0.51,0.49,0.26,0.34,,0.64,0.89,,0.26,0.24,,0.26,0.35,0.47,0.38,0.33,0.31,0.22,0.64,0.86
0.51,0.55,,0.60,0.63,,,0.52,,0.56,0.51,0.49,,0.59,0.60,0.52,0.53,0.50,0.26,0.33,,0.62,0.89,,,0.24,,0.23,0.35,0.45,,0.32,0.35,0.24,0.62,0.87
0.52,0.56,,0.61,0.63,,0.52,0.54,,0.56,0.52,0.50,0.50,0.60,0.61,0.54,0.54,0.50,0.24,0.33,,0.60,0.87,,0.22,0.22,,0.22,0.34,0.45,0.33,0.30,0.37,0.26,0.61,0.87
0.44,0.47,,0.52,0.56,,0.44,0.46,,0.49,0.43,0.39,0.41,0.50,0.54,0.50,0.45,0.44,0.24,0.32,,0.62,0.85,,0.23,0.23,,0.24,0.32,0.45,0.34,0.32,0.35,0.27,0.62,0.86
0.45,0.47,,0.52,0.57,,0.44,0.47,,0.50,0.44,0.40,0.42,0.51,0.54,0.50,0.45,0.44,0.24,0.32,,0.62,0.84,,0.22,0.22,,0.24,0.33,0.45,0.32,0.32,0.32,0.25,0.62,0.87
0.45,0.48,,0.53,0.59,,0.44,0.47,,0.50,0.44,0.40,0.42,0.51,0.54,0.49,0.46,0.45,0.24,0.33,,0.63,0.85,,0.23,0.23,,0.23,0.33,0.44,0.32,0.32,0.29,0.23,0.63,0.87
0.46,0.49,,0.54,0.60,,0.45,0.48,,0.50,0.45,0.41,0.43,0.52,0.53,0.50,0.46,0.45,0.25,0.33,,0.64,0.85,,0.23,0.23,,0.23,0.34,0.44,0.33,0.32,0.27,0.23,0.63,0.88
0.47,0.50,,0.55,0.60,,0.46,0.49,,0.52,0.46,0.42,0.44,0.53,0.53,0.52,0.47,0.45,0.25,0.33,,0.64,0.86,,0.23,0.23,,0.23,0.34,0.44,0.32,0.32,0.30,0.23,0.64,0.87
0.48,0.50,,0.56,0.62,,0.47,0.50,,0.52,0.47,0.43,0.44,0.54,0.54,0.53,0.48,0.46,0.25,0.34,,0.65,0.86,,0.23,0.23,,0.24,0.34,0.44,0.33,0.33,0.32,0.24,0.64,0.87
0.49,0.52,,0.56,0.62,,0.48,0.50,,0.54,0.49,0.44,0.46,0.56,0.56,0.54,0.50,0.46,0.25,0.33,,0.65,0.88,,0.24,0.23,,0.24,0.34,0.45,0.34,0.32,0.38,0.26,0.65,0.88
0.50,0.53,,0.58,0.63,,0.49,0.51,,0.54,0.50,0.45,0.47,0.56,,,0.50,0.47,0.26,0.33,,0.65,0.88,,0.24,0.23,,0.24,0.34,0.45,0.34,0.32,,,0.65,0.87
0.51,0.54,,0.59,0.64,,0.50,0.52,,0.56,0.50,0.46,0.48,0.57,0.57,0.54,0.51,0.49,0.26,0.33,,0.65,0.88,,0.24,0.23,,0.24,0.34,0.46,0.34,0.32,0.26,0.21,0.65,0.87
0.52,0.55,,0.60,0.64,,0.51,0.53,,0.56,0.52,0.48,0.49,0.59,0.60,0.55,0.53,0.49,0.25,0.33,,0.64,0.88,,0.24,0.23,,0.24,0.34,0.46,0.36,0.32,0.27,0.21,0.64,0.86
0.54,0.57,,0.62,0.63,,0.53,0.55,,0.58,0.54,0.50,0.50,0.61,0.62,0.56,0.55,0.51,0.26,0.32,,0.62,0.88,,0.24,0.23,,0.23,0.33,0.46,0.40,0.32,0.31,0.23,0.63,0.85
0.55,0.58,,0.62,0.65,,0.54,0.56,,0.59,0.54,0.52,,0.62,0.65,0.58,0.56,0.53,0.25,0.32,,0.61,0.85,,0.23,0.23,,0.22,0.33,0.45,,0.31,0.36,0.26,0.61,0.86
0.56,0.59,,0.63,0.66,,0.55,0.57,,0.60,0.55,0.52,0.53,0.63,0.66,0.60,0.56,0.56,0.22,0.31,,0.63,0.87,,0.20,0.20,,0.21,0.32,0.46,0.37,0.30,0.38,0.27,0.62,0.87
0.56,0.59,,0.63,0.66,,0.55,0.57,,0.60,0.56,0.51,0.52,0.63,0.65,0.58,0.56,0.54,0.23,0.30,,0.61,0.86,,0.21,0.21,,0.21,0.32,0.43,0.32,0.30,0.30,0.21,0.61,0.85
0.55,0.58,,0.62,0.65,,0.54,0.56,,0.59,0.55,0.51,0.51,0.62,0.64,0.57,0.55,0.51,0.23,0.30,,0.62,0.87,,0.22,0.21,,0.21,0.32,0.43,0.34,0.29,0.27,0.20,0.62,0.86
0.54,0.58,,0.62,0.65,,0.53,0.56,,0.59,0.55,0.50,0.50,0.61,0.62,0.55,0.54,0.50,0.23,0.31,,0.63,0.86,,0.22,0.21,,0.22,0.32,0.43,0.33,0.30,0.24,0.18,0.63,0.86
0.53,0.57,,0.61,0.65,,0.53,0.55,,0.58,0.54,0.49,0.49,0.61,0.60,0.54,0.53,0.49,0.23,0.32,,0.62,0.88,,0.22,0.21,,0.23,0.33,0.43,0.33,0.30,0.22,0.17,0.63,0.86
0.52,0.56,,0.60,0.64,,0.52,0.54,,0.58,0.53,0.48,0.49,0.60,0.58,0.52,0.52,0.48,0.23,0.32,,0.64,0.88,,0.23,0.22,,0.23,0.33,0.43,0.31,0.31,0.22,0.16,0.64,0.86
0.51,0.55,,0.57,0.63,,0.51,0.53,,0.56,0.51,0.47,0.47,0.58,0.56,0.51,0.51,0.47,0.24,0.33,,0.62,0.86,,0.23,0.22,,0.23,0.34,0.43,0.31,0.32,0.22,0.16,0.63,0.86
0.50,0.54,,0.56,0.62,,0.50,0.51,,0.55,0.51,0.46,0.47,0.57,0.55,0.51,0.50,0.47,0.25,0.33,,0.64,0.86,,0.24,0.23,,0.24,0.34,0.43,0.31,0.32,0.23,0.16,0.64,0.86
0.49,0.53,,0.55,0.60,,0.49,0.50,,0.54,0.50,0.44,0.46,0.56,0.54,0.50,0.49,0.46,0.24,0.33,,0.64,0.86,,0.23,0.23,,0.24,0.34,0.43,0.30,0.33,0.24,0.17,0.63,0.86
0.48,0.52,,0.54,0.59,,0.48,0.49,,0.53,0.49,0.44,0.44,0.55,0.53,0.50,0.48,0.45,0.24,0.33,,0.64,0.85,,0.23,0.23,,0.24,0.34,0.44,0.33,0.32,0.24,0.16,0.64,0.86
0.47,0.50,,0.53,0.58,,0.46,0.49,,0.52,0.47,0.42,0.44,0.54,0.52,0.49,0.47,0.44,0.25,0.33,,0.63,0.86,,0.23,0.23,,0.24,0.34,0.44,0.32,0.33,0.24,0.18,0.63,0.86
0.46,0.50,,0.53,0.56,,0.46,0.48,,0.51,0.46,0.41,0.43,0.53,0.52,0.47,0.46,0.44,0.24,0.33,,0.63,0.85,,0.24,0.23,,0.24,0.34,0.43,0.32,0.32,0.25,0.19,0.63,0.86
0.46,0.49,,0.52,0.54,,,0.47,,0.50,0.45,0.41,0.42,0.52,0.52,0.46,0.46,0.44,0.24,0.33,,0.63,0.85,,,0.22,,0.24,0.34,0.43,0.32,0.32,0.28,0.20,0.63,0.86
0.45,0.48,,0.52,0.54,,,0.46,,0.49,0.44,0.40,0.42,0.51,0.52,0.46,0.45,0.44,0.26,0.33,,0.62,0.86,,,0.24,,0.24,0.34,0.43,0.30,0.33,0.30,0.21,0.62,0.86
0.44,0.48,,0.51,0.53,,0.44,0.46,,0.49,0.44,0.40,0.42,0.51,,,0.45,0.44,0.25,0.33,,0.62,0.85,,0.23,0.23,,0.23,0.33,0.43,0.31,0.32,,,0.62,0.85
0.46,0.48,,0.53,0.57,,0.45,0.48,,0.50,0.44,0.41,0.43,0.52,0.56,0.52,0.46,0.44,0.24,0.32,,0.61,0.84,,0.22,0.22,,0.22,0.33,0.45,0.32,0.31,0.35,0.29,0.62,0.88
0.46,0.49,,0.54,0.59,0.65,0.46,0.48,,0.50,0.45,0.42,0.43,0.52,0.56,0.52,0.46,0.45,0.23,0.32,,0.61,0.85,0.98,0.22,0.22,,0.23,0.33,0.45,0.33,0.30,0.32,0.24,0.62,0.87
0.47,0.49,,0.54,0.60,,0.46,0.49,,0.51,0.46,0.42,0.44,0.53,0.56,0.52,0.47,0.45,0.24,0.32,,0.62,0.85,,0.22,0.22,,0.23,0.33,0.45,0.33,0.31,0.29,0.22,0.62,0.88
0.48,0.50,,0.55,0.60,,0.47,0.50,,0.52,0.46,0.43,0.44,0.54,0.57,0.52,0.48,0.46,0.23,0.32,,0.62,0.86,,0.22,0.22,,0.23,0.33,0.45,0.33,0.32,0.26,0.21,0.63,0.88
0.49,0.51,,0.56,0.61,,0.48,0.50,,0.53,0.48,0.44,0.45,0.55,0.56,0.52,0.49,0.46,0.24,0.32,,0.62,0.85,,0.23,0.22,,0.23,0.33,0.45,0.34,0.31,0.24,0.18,0.62,0.87
0.50,0.52,,0.57,0.62,,0.49,0.51,,0.54,0.49,0.45,0.46,0.56,0.56,0.53,0.50,0.47,0.24,0.33,,0.63,0.86,,0.23,0.23,,0.23,0.34,0.45,0.33,0.31,0.22,0.17,0.63,0.87
0.51,0.53,,0.58,0.63,,0.50,0.52,,0.55,0.50,0.46,0.48,0.57,0.56,0.53,0.50,0.48,0.24,0.33,,0.63,0.87,,0.23,0.23,,0.23,0.34,0.45,0.33,0.31,0.22,0.16,0.63,0.87
0.51,0.55,,0.60,0.64,,0.51,0.53,,0.56,0.51,0.48,0.48,0.58,0.57,0.54,0.52,0.49,0.24,0.33,,0.64,0.88,,0.23,0.23,,0.23,0.34,0.45,0.32,0.32,0.22,0.16,0.64,0.88
0.52,0.56,,0.61,0.64,,0.51,0.54,,0.57,0.52,0.49,0.49,0.60,0.58,0.56,0.53,0.50,0.24,0.33,,0.63,0.88,,0.23,0.23,,0.23,0.34,0.45,0.33,0.32,0.23,0.16,0.63,0.86
0.53,0.57,,0.62,0.63,,0.53,0.55,,0.58,0.53,0.50,0.49,0.61,0.59,0.56,0.55,0.51,0.24,0.32,,0.62,0.89,,0.23,0.22,,0.23,0.34,0.45,0.36,0.31,0.22,0.16,0.63,0.86
0.54,0.58,,0.62,0.63,,0.53,0.56,,0.59,0.54,0.51,0.50,0.61,0.61,0.56,0.56,0.52,0.24,0.32,,0.62,0.88,,0.23,0.22,,0.23,0.33,0.45,0.34,0.30,0.22,0.17,0.62,0.86
0.55,0.58,,0.64,0.64,,0.54,0.56,,0.60,0.55,0.51,0.51,0.62,0.62,0.57,0.56,0.53,0.24,0.32,,0.62,0.87,,0.23,0.22,,0.23,0.33,0.45,0.33,0.30,0.23,0.18,0.62,0.85
0.56,0.59,,0.64,0.67,,0.55,0.57,,0.60,0.56,0.52,0.53,0.63,0.64,0.58,0.57,0.56,0.23,0.31,,0.61,0.86,,0.22,0.21,,0.22,0.33,0.45,0.34,0.29,0.26,0.19,0.61,0.85
0.56,0.60,,0.65,0.67,,0.56,0.58,,0.61,0.56,0.53,0.54,0.64,0.66,0.60,0.58,0.57,0.23,0.31,,0.61,0.85,,0.22,0.21,,0.21,0.32,0.44,0.33,0.29,0.28,0.21,0.61,0.85
0.57,0.61,,0.65,0.67,,,0.58,,0.61,0.57,0.54,0.55,0.65,0.67,0.59,0.59,0.57,0.22,0.30,,0.61,0.84,,,0.20,,0.20,0.32,0.44,0.32,0.29,0.30,0.21,0.61,0.85
0.58,0.62,,0.66,0.67,,0.57,0.59,,0.62,0.57,0.54,0.55,0.66,0.67,0.61,0.59,0.59,0.22,0.30,,0.60,0.84,,0.21,0.21,,0.20,0.31,0.43,0.32,0.29,0.33,0.23,0.60,0.85
